Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Delivery_Time,Distance_km
VADRES17DEL03,27,4.8,2,3,16,9.435201537
HYDRES07DEL03,25,4.7,3,2,10,4.610456146
COIMBRES01DEL01,39,4,1,2,42,17.13766005
MYSRES18DEL02,30,4.1,1,2,33,7.772039545
SURRES09DEL02,30,4.6,3,1,19,7.601245066
GOARES01DEL02,38,4.8,3,2,26,12.35024714
VADRES02DEL01,39,4.9,0,2,36,17.29786575
BANGRES04DEL01,21,4.4,3,2,22,1.552556984
SURRES18DEL03,23,4.9,3,3,16,9.122100806
VADRES03DEL02,21,4.9,2,2,19,3.02944056
GOARES18DEL02,27,4.6,2,3,26,12.35263986
DEHRES16DEL02,27,4.6,2,3,15,11.74823436
COIMBRES20DEL03,29,2.8,2,3,31,14.02247679
INDORES15DEL01,29,4.6,2,1,32,6.049788909
MUMRES09DEL01,30,5,1,2,23,1.530300597
VADRES11DEL01,29,4.6,1,2,10,6.058919182
COIMBRES01DEL03,33,4.4,1,2,32,9.348206267
SURRES15DEL03,34,4.8,0,3,25,4.56111237
BANGRES04DEL01,24,4.9,1,2,12,6.210045163
COIMBRES17DEL02,20,4.9,2,2,27,12.46386144
VADRES06DEL01,39,4.7,0,2,23,10.60241776
COIMBRES11DEL02,29,4.6,3,2,23,20.25375175
BANGRES19DEL01,38,4.8,3,2,13,1.552757802
JAPRES05DEL01,29,4.6,2,2,25,16.38489469
BANGRES16DEL03,33,4.6,3,2,44,13.97057212
AGRRES03DEL03,30,3.8,3,2,31,6055.879212
RANCHIRES17DEL01,35,4.5,1,2,17,1.50935777
DEHRES15DEL01,38,3.6,0,3,37,17.29786575
KOCRES09DEL01,28,4.8,2,3,15,10.92384758
RANCHIRES15DEL03,23,4.6,0,3,14,4.527997213
VADRES15DEL02,39,4.8,3,2,17,3.145067435
PUNERES11DEL03,36,5,0,3,16,4.596701982
HYDRES15DEL02,39,4.9,0,2,34,7.683177078
RANCHIRES11DEL02,25,4.6,0,2,19,3.018826787
JAPRES08DEL03,29,5,3,2,35,20.85186291
JAPRES05DEL02,29,4.7,3,2,15,2.979598701
VADRES010DEL02,38,5,1,2,15,7.573467822
SURRES04DEL03,24,4.9,0,2,19,9.121421674
LUDHRES04DEL02,38,4.1,3,2,37,2.930069866
VADRES19DEL01,26,4.1,2,2,29,1.51478614
HYDRES16DEL03,31,4.9,0,2,23,4.610254759
INDORES02DEL01,23,4.7,3,2,12,1.513073456
VADRES03DEL01,29,4.9,2,3,11,6.058680732
JAPRES09DEL02,24,4.8,1,2,20,19.36274047
PUNERES11DEL01,20,4.9,1,2,23,6.128850979
BHPRES05DEL01,37,4.6,0,3,26,6.040452193
BANGRES02DEL02,26,4.6,0,2,24,20.18126392
HYDRES14DEL03,25,4.8,2,1,13,9.220499641
MYSRES13DEL02,32,4.8,0,1,26,7.772430464
JAPRES07DEL01,28,4.3,1,3,41,10.43324261
VADRES08DEL03,31,4.6,0,1,17,9.435201537
INDORES13DEL02,26,4.9,2,3,27,7.562491289
BANGRES12DEL03,39,4.8,1,1,25,4.657952854
PUNERES13DEL02,30,4.6,0,3,29,3.064267071
RANCHIRES06DEL02,26,4.7,0,3,14,7.546712475
KOLRES13DEL01,35,3.8,2,2,42,10.59394585
PUNERES010DEL02,36,4.6,2,2,27,7.660840812
MYSRES02DEL02,39,4.2,2,1,32,3.109096156
COIMBRES010DEL01,36,4.4,2,2,41,17.13804144
MUMRES09DEL02,28,4.8,2,1,19,3.060557773
MYSRES09DEL01,21,4.5,3,3,13,6.217860689
ALHRES19DEL02,25,4.2,0,2,32,19.47107785
SURRES18DEL01,30,4.6,0,1,23,6.081591884
SURRES16DEL01,27,4.9,0,2,21,10.64192837
MYSRES20DEL01,26,4.3,2,1,33,17.09752493
MYSRES08DEL01,21,4.8,3,3,24,17.09880422
ALHRES12DEL02,29,4.5,1,2,11,2.996313375
RANCHIRES19DEL01,30,4,0,2,35,16.60246717
COIMBRES12DEL01,34,4.8,0,2,20,1.558139811
HYDRES08DEL01,20,4.7,2,2,18,6.146967152
JAPRES19DEL03,29,4.6,3,2,23,20.85157881
BANGRES08DEL01,26,4.5,2,2,17,1.55278213
MYSRES20DEL02,36,4.1,1,1,43,12.43491313
HYDRES02DEL02,25,4.9,2,2,24,7.684129284
HYDRES02DEL01,24,4.5,1,2,27,16.90375725
HYDRES07DEL02,26,4.6,2,3,20,3.073677586
JAPRES07DEL02,32,4.6,3,1,28,7.45260766
CHENRES010DEL03,39,4.9,0,3,20,9.313300003
GOARES01DEL01,26,4.9,0,3,29,10.8065932
BHPRES03DEL03,39,4.9,0,2,24,9.060372371
KOCRES16DEL01,34,4.9,3,2,42,1.560615211
COIMBRES13DEL02,35,4.1,1,2,42,20.25368675
COIMBRES07DEL01,38,4.8,3,3,36,17.13921974
RANCHIRES09DEL02,38,4.9,0,2,44,19.61919671
INDORES06DEL03,29,4.8,2,2,23,4.537905323
INDORES03DEL01,23,4.7,3,2,17,1.512565446
KNPRES15DEL01,35,4.5,0,3,18,1.49228515
BANGRES03DEL03,34,4.6,1,2,30,9.31490749
SURRES19DEL02,38,4.3,1,2,49,19.76238226
COIMBRES07DEL02,22,5,2,2,10,7.790944138
COIMBRES03DEL03,21,5,0,2,28,9.348068924
SURRES01DEL03,31,4.8,1,2,30,4.56074046
KOLRES11DEL01,25,4.6,0,2,28,1.51344824
CHENRES13DEL03,25,4.7,2,2,39,13.97063222
AURGRES01DEL01,39,4,1,2,39,16.78781488
BHPRES12DEL01,37,4,2,2,38,17.29786575
VADRES14DEL03,22,4.8,1,2,19,4.544211841
MYSRES04DEL02,26,4.7,3,2,29,7.772466272
BANGRES07DEL01,29,4.6,1,3,13,17.0765141
SURRES02DEL03,33,4.2,1,2,31,4.560738019
VADRES010DEL03,25,5,0,3,25,4.544230975
GOARES14DEL02,26,4.9,0,3,22,7.72666198
INDORES010DEL03,25,4.2,2,2,38,13.61133781
GOARES18DEL01,36,4.5,0,2,22,10.8086862
INDORES16DEL03,34,4.9,1,3,22,13.61158511
COIMBRES12DEL03,36,4.7,2,3,17,4.674341511
MYSRES05DEL02,36,4.8,0,3,18,20.20631642
ALHRES07DEL03,34,3.5,0,2,41,13.48136196
SURRES05DEL02,29,4.7,0,1,15,7.601265908
SURRES08DEL01,39,4,0,2,41,16.72129601
HYDRES18DEL01,26,4.7,2,2,29,1.5367515
RANCHIRES01DEL02,33,4.9,3,3,15,7.545174705
CHENRES13DEL01,30,4.9,3,2,27,17.07487962
KOCRES010DEL02,38,4.3,1,1,36,20.28513652
VADRES11DEL02,29,4.5,3,2,40,12.11703643
JAPRES03DEL01,20,2.8,1,3,32,10.42723566
INDORES04DEL02,28,4.7,1,2,23,7.562272056
CHENRES02DEL02,23,4.6,0,3,10,3.104435397
BANGRES07DEL02,33,4.1,1,3,38,20.18093693
INDORES07DEL02,31,4.3,2,2,46,19.6613102
MUMRES07DEL02,37,4.3,3,2,25,3.059709961
RANCHIRES04DEL01,34,4.7,0,2,27,16.6009757
SURRES01DEL01,25,4.7,1,3,23,16.72060564
MUMRES15DEL01,28,4.9,3,2,35,10.7056229
KNPRES12DEL02,39,4.2,1,2,33,2.984400689
HYDRES02DEL03,20,4.9,0,3,14,9.220834607
INDORES15DEL01,36,4.8,1,2,21,6.049788909
BHPRES13DEL01,21,4.7,3,2,35,16.60831404
MYSRES09DEL03,37,5,2,2,25,9.326616888
VADRES010DEL02,27,4.8,1,3,29,19.68840741
AGRRES04DEL03,23,4.9,0,1,21,8.927848741
ALHRES19DEL03,34,4,0,3,49,13.48098628
PUNERES19DEL01,21,4.9,1,2,24,6.128419378
CHENRES14DEL03,24,5,3,2,16,4.657159782
RANCHIRES19DEL02,36,5,0,2,26,12.0751472
JAPRES12DEL01,37,4.7,2,1,24,10.42766882
BANGRES11DEL01,36,4.7,1,3,27,10.86824012
CHENRES05DEL01,28,4.5,0,2,19,17.07381305
BANGRES16DEL02,20,4.7,1,2,23,7.761735388
COIMBRES03DEL01,36,4.7,1,3,19,17.1374077
MYSRES15DEL02,33,4.8,0,2,29,3.108820918
MUMRES18DEL01,29,5,1,3,17,1.529798953
CHENRES05DEL02,37,4.6,2,1,16,20.17774245
JAPRES11DEL02,20,5,2,2,27,7.448626619
VADRES19DEL02,20,4.9,1,3,10,3.029522222
CHENRES06DEL01,39,3.5,0,3,37,10.86567578
JAPRES12DEL03,37,5,2,3,25,4.469352053
VADRES14DEL02,30,4.9,2,3,22,3.029524634
CHENRES15DEL02,32,4.7,2,3,28,20.17903305
RANCHIRES08DEL01,38,4.6,3,2,26,6.037557938
RANCHIRES010DEL03,31,4.8,3,3,33,4.528236597
MUMRES14DEL01,27,4.7,3,2,29,10.70546848
PUNERES06DEL03,35,4.1,2,2,46,13.78848075
VADRES12DEL02,36,4.8,1,2,35,12.58026782
CHENRES20DEL02,31,4.9,1,2,46,20.18103455
SURRES17DEL01,32,4.6,2,1,29,6.08159695
VADRES20DEL03,37,4.9,1,2,15,9.087980108
CHENRES03DEL03,38,4.1,1,2,42,13.96884202
COIMBRES13DEL02,24,4.6,2,3,11,3.116238558
INDORES20DEL02,36,4.9,1,3,16,12.09989696
MUMRES16DEL02,21,4.4,2,2,36,7.648322355
PUNERES04DEL01,23,4.9,1,1,30,10.72562572
PUNERES12DEL02,32,4.9,2,2,27,7.661250454
PUNERES05DEL01,29,4.8,0,2,28,6.12868414
MUMRES19DEL03,24,4.7,0,3,16,13.76575692
CHENRES17DEL03,37,4.8,0,3,21,13.970123
SURRES09DEL02,35,4.8,0,2,46,12.16141716
LUDHRES17DEL03,24,3.9,3,2,40,4.395410043
PUNERES04DEL03,36,4.7,2,3,28,4.596951629
CHENRES05DEL03,32,4.4,2,2,34,9.313449926
COIMBRES03DEL03,34,4,0,3,38,14.0217508
DEHRES06DEL02,23,4.6,2,2,18,7.342525902
AURGRES16DEL01,36,4.4,1,2,42,17.29786575
HYDRES02DEL01,24,4.7,3,2,26,16.90375725
PUNERES09DEL03,28,4.8,3,2,25,9.192951167
JAPRES09DEL02,32,4.6,2,2,27,19.36274047
RANCHIRES12DEL02,25,4.9,1,3,23,7.862668167
ALHRES16DEL02,29,4.6,2,2,19,18390.21033
AGRRES18DEL03,24,4.6,2,2,25,4.464795318
INDORES07DEL03,31,4.8,3,3,28,4.537989685
MUMRES11DEL03,31,4.8,2,3,32,4.590769056
VADRES05DEL01,24,4.7,3,2,17,1.514792736
CHENRES12DEL01,31,4.7,0,2,28,17.07670421
PUNERES19DEL02,20,4.1,2,2,19,7.660316912
MUMRES06DEL01,37,4.9,3,3,21,1.530032024
JAPRES05DEL03,38,4.6,0,2,51,13.40635035
COIMBRES19DEL03,39,4.7,2,2,42,14.02181622
MUMRES03DEL03,25,4.3,3,2,41,9.175127292
VADRES06DEL02,23,4.6,3,1,28,12.11684826
KOCRES17DEL01,35,4.6,3,2,18,10.92452606
BHPRES06DEL02,38,4.7,3,2,24,3.020144294
LUDHRES08DEL02,28,4.5,3,2,23,19.0419929
MYSRES02DEL03,38,4.6,1,2,32,4.66360082
HYDRES09DEL03,34,4.9,0,2,25,9.220368461
COIMBRES20DEL02,35,4.7,0,3,18,7.790525267
VADRES13DEL03,25,4.7,0,2,15,4.544232357
COIMBRES11DEL02,25,4.5,3,2,12,20.25375175
KOLRES19DEL01,27,4,3,1,33,16.64674482
COIMBRES05DEL01,35,4.6,1,3,29,17.13749143
CHENRES04DEL01,27,4.7,1,2,41,10.86620268
INDORES07DEL01,34,4.6,0,3,19,1.512714085
LUDHRES04DEL03,25,5,2,3,23,8.789429825
MYSRES16DEL02,29,4.6,0,3,23,7.772343594
CHENRES05DEL02,35,4.7,0,2,34,3.104605954
AGRRES18DEL01,24,4.8,3,2,21,1.488324026
AURGRES08DEL01,28,4.2,1,2,38,16.78780446
CHENRES03DEL02,35,4.1,2,2,29,3.104402431
CHENRES16DEL01,35,4.7,0,3,23,6.209199248
RANCHIRES03DEL03,28,4.5,3,3,28,14.15280069
INDORES06DEL03,25,4.1,0,2,41,13.61234087
COIMBRES11DEL03,35,4.7,3,3,18,4.674333788
HYDRES19DEL03,30,4.8,3,2,25,4.610035602
PUNERES17DEL02,28,4.1,0,2,27,3.064534658
HYDRES12DEL02,20,4.9,1,3,12,7.683782782
JAPRES13DEL02,24,4.8,0,2,25,7.450285846
PUNERES05DEL01,25,4.7,2,2,38,10.72475046
COIMBRES05DEL02,25,5,2,2,41,20.25305859
KOLRES09DEL02,34,4.1,1,2,45,5021.600841
VADRES01DEL01,25,4.8,3,2,10,1.514805886
CHENRES010DEL01,35,4.9,0,3,26,17.07353769
BANGRES02DEL03,26,4.8,2,2,16,4.657672651
INDORES04DEL03,29,4.6,2,3,34,4.537516076
HYDRES14DEL03,31,4.8,2,3,22,13.83020624
JAPRES03DEL02,28,4.8,0,2,23,11.91660644
MYSRES14DEL01,28,4.9,2,3,17,1.572533729
PUNERES18DEL03,36,4.4,3,2,22,9.1914973
JAPRES08DEL02,25,4.8,0,3,22,2.979540522
HYDRES20DEL03,35,4.9,2,3,29,9.219123568
PUNERES12DEL01,34,4.9,0,2,20,6.129085335
JAPRES05DEL02,39,4,2,3,40,19.36320422
RANCHIRES19DEL02,20,4.9,0,2,26,12.0751472
COIMBRES19DEL01,21,4.9,0,2,16,6.232179268
KOLRES06DEL01,26,3.2,2,1,38,10.59463814
BANGRES08DEL01,36,4.9,2,2,24,1.55278213
CHENRES03DEL01,23,4.8,1,1,18,6.208681984
JAPRES01DEL01,31,4.3,0,2,35,16.38490093
BANGRES06DEL01,39,4.3,3,2,26,1.552560983
JAPRES04DEL02,24,4.7,3,2,33,19.36342948
MUMRES19DEL01,36,4.6,1,2,44,1.529622755
CHENRES19DEL02,36,4.7,0,3,27,12.41946441
COIMBRES13DEL03,35,4.8,1,3,15,4.674318854
CHENRES04DEL03,25,4.9,1,2,16,13.97055608
MUMRES15DEL01,34,4.4,3,2,35,10.7056229
KOLRES06DEL02,28,4.6,1,3,27,19.67378244
CHENRES03DEL03,25,4.9,0,1,15,9.312838467
JAPRES09DEL01,29,4.9,0,2,17,1.489792977
BHPRES13DEL01,20,4.9,2,2,11,10.5696542
CHENRES13DEL02,22,4.9,1,2,13,3.104799238
MYSRES13DEL01,22,4.7,2,1,16,17.09838856
ALHRES20DEL02,22,5,1,2,18,11.98343137
PUNERES07DEL02,30,4.6,3,1,28,12.25657429
PUNERES07DEL03,22,4.9,3,1,13,13.78845436
COIMBRES16DEL01,26,4.8,2,3,29,10.90625737
INDORES06DEL03,22,4.7,3,2,13,9.075352488
JAPRES13DEL03,25,4.5,1,2,41,13.40946234
CHENRES12DEL01,29,4.6,0,1,15,1.552580159
JAPRES19DEL01,23,5,1,2,21,16.38435116
MUMRES03DEL01,39,4.7,3,1,42,16.81985661
PUNERES01DEL02,22,4.6,3,1,14,3.064210028
RANCHIRES010DEL02,31,4.9,2,2,36,12.07425531
BANGRES04DEL02,21,4.8,2,2,28,20.18085917
HYDRES08DEL02,22,4.1,3,2,20,3.073563963
CHENRES03DEL01,23,4.9,2,3,17,1.552216564
MYSRES16DEL02,33,4.8,1,2,10,3.109024397
PUNERES17DEL01,26,4.8,0,1,26,6.128899375
HYDRES05DEL03,33,5,0,3,26,9.220316822
PUNERES08DEL01,27,4.1,3,2,34,10.72503464
SURRES07DEL01,36,5,3,2,33,6.081190891
AURGRES04DEL02,39,4.7,3,2,30,19.83956144
AURGRES17DEL01,27,4.6,0,3,26,6.105280414
BANGRES01DEL01,32,4.4,2,2,36,17.07802907
CHENRES13DEL02,21,4.7,0,3,14,7.761768726
HYDRES12DEL02,20,4.9,2,2,12,3.073633662
HYDRES08DEL01,24,4.6,2,2,16,1.536802066
RANCHIRES12DEL01,26,4.8,3,3,18,11.00773476
CHENRES18DEL02,26,4.9,2,2,27,12.41957263
CHENRES13DEL01,38,4,2,2,27,1.552414895
INDORES010DEL02,29,4.5,2,2,24,3.025098484
RANCHIRES08DEL03,39,4.5,2,2,20,9.056024276
VADRES12DEL02,30,3.7,1,1,44,20.44292976
CHENRES03DEL01,37,4.7,3,2,37,6.208681984
LUDHRES16DEL01,38,5,1,1,28,16.11346982
INDORES08DEL03,29,4.6,0,3,16,5057.312542
RANCHIRES04DEL02,35,4.9,2,2,41,19.61865601
VADRES04DEL02,33,4.5,0,3,33,20.44292976
AURGRES03DEL03,37,5,0,2,25,9.15771033
BANGRES14DEL02,30,4.8,2,2,23,20.1820689
CHENRES16DEL02,37,4.1,2,2,43,12.41790773
VADRES16DEL01,30,4.6,0,2,46,11.00773476
MYSRES12DEL02,30,4.8,0,2,39,20.20779793
COIMBRES09DEL02,25,4.7,1,3,21,7.790336734
AURGRES14DEL01,35,4.2,3,3,36,10.68382786
INDORES12DEL01,34,4.7,0,2,24,16.63562922
MUMRES09DEL02,20,4.6,3,2,25,7.651068543
BANGRES03DEL01,26,4.7,0,2,10,17.07649014
HYDRES02DEL01,33,4.7,2,2,27,6.147383752
MUMRES16DEL02,37,3.7,0,3,33,12.23679066
GOARES08DEL02,23,4.7,1,2,14,12.35083018
ALHRES04DEL03,28,4.8,3,2,24,14.15280069
SURRES07DEL03,35,4.3,0,2,43,13.68160172
PUNERES03DEL02,38,4.9,3,2,27,12.25632113
JAPRES17DEL01,21,4.6,0,3,24,5.959266896
MUMRES13DEL01,29,4.7,2,1,30,16.82205655
INDORES02DEL02,22,4.6,2,2,12,19.66599261
SURRES02DEL01,33,4.9,0,2,33,16.72059668
CHENRES06DEL03,29,4.4,0,3,31,13.96987814
MUMRES17DEL03,23,4.7,2,3,16,9.177805335
MUMRES03DEL01,33,4.9,1,2,50,16.81985661
GOARES02DEL02,36,4.7,0,2,28,7.719013857
MUMRES13DEL02,32,4.6,1,3,22,3.058950642
BANGRES12DEL02,20,5,0,3,18,3.105332273
MYSRES01DEL01,29,4.6,3,2,31,6.21800119
CHENRES18DEL03,25,4.6,2,3,13,9.314862688
HYDRES20DEL01,27,4.7,3,2,31,16.90061623
RANCHIRES08DEL01,36,4.9,2,1,23,16.60127679
COIMBRES08DEL02,29,4.6,1,2,25,12.4643674
RANCHIRES14DEL01,25,4.6,2,2,22,11.00773476
MYSRES07DEL03,27,4.6,2,2,22,13.9894737
SURRES17DEL03,24,4.5,0,2,24,13.6825163
KOCRES03DEL02,39,4,3,2,49,20.2855984
ALHRES19DEL02,27,5,2,2,34,11.98332305
HYDRES06DEL02,35,4.7,0,2,20,7.683253857
HYDRES19DEL03,23,4.7,1,3,11,9.219708856
AURGRES03DEL01,30,4.8,2,2,38,10.68383683
BANGRES08DEL03,20,4.9,0,3,26,9.316238099
BANGRES12DEL01,37,4.9,1,2,42,6.210543032
MYSRES16DEL03,37,4.6,2,2,50,13.98969571
MYSRES03DEL02,36,3.5,2,3,37,12.43580604
MUMRES03DEL01,38,4.6,3,2,40,10.70416127
COIMBRES17DEL03,37,4.6,1,2,26,9.348052751
INDORES09DEL03,38,4.7,0,2,33,9.075423574
SURRES14DEL03,22,5,1,2,12,13.68216485
MUMRES02DEL02,39,4.1,3,2,26,3.058573659
INDORES20DEL03,38,4.9,2,3,29,9.075228439
COIMBRES02DEL02,35,4.7,2,2,12,3.116140781
BANGRES16DEL02,26,4.2,2,2,21,3.104785918
RANCHIRES04DEL02,29,4.6,1,2,32,3.018828463
SURRES19DEL01,32,4.6,1,3,28,16.72254316
HYDRES06DEL02,37,4.7,0,2,31,7.683253857
MYSRES09DEL01,27,4.7,2,1,27,6.217860689
BANGRES09DEL01,22,4.2,1,2,15,1.552697444
JAPRES07DEL01,27,4.5,0,3,21,5.962202686
BANGRES14DEL02,20,5,1,2,16,3.105268883
COIMBRES16DEL02,37,4.9,0,1,19,7.790314136
VADRES18DEL01,21,4.8,0,2,18,6.290134678
JAPRES17DEL01,24,4.2,3,3,33,10.4281027
ALHRES14DEL01,20,4.6,2,3,20,16.47598057
MUMRES03DEL01,32,4.8,3,2,22,1.529297695
MYSRES08DEL03,31,4.6,1,3,27,4.66365823
COIMBRES08DEL01,23,4.6,1,2,12,6.232392021
RANCHIRES16DEL03,29,4.7,0,2,12,4.527973054
COIMBRES09DEL01,26,4.7,3,2,25,1.558119363
COIMBRES20DEL01,29,4.6,3,2,23,1.558157003
VADRES01DEL01,36,4.1,1,2,38,10.60258933
CHENRES01DEL01,33,4.7,0,2,23,1.552479637
HYDRES01DEL02,34,4.9,0,3,28,19.97674647
COIMBRES13DEL01,28,4.7,0,1,17,1.558132266
KOLRES09DEL01,26,4.5,0,2,20,5008.237849
SURRES16DEL01,27,4.9,2,2,27,16.72197605
INDORES010DEL02,35,4.7,2,2,42,12.09917099
CHENRES17DEL02,23,4.6,2,3,15,3.104686367
GOARES19DEL01,24,4.9,0,3,19,1.572533729
INDORES03DEL02,32,4.7,3,2,11,3.025079987
BANGRES18DEL02,38,4.8,2,2,25,12.42124244
COIMBRES11DEL01,39,4.9,2,2,25,1.558137239
MUMRES20DEL03,33,4.6,0,3,17,4.589345115
PUNERES16DEL01,36,5,3,2,29,6.128874097
PUNERES16DEL01,39,4.5,3,2,21,16.85256547
PUNERES11DEL03,32,4.2,2,2,41,13.78895742
SURRES19DEL01,22,4.7,0,3,20,16.72254316
MYSRES17DEL01,23,4.5,3,3,12,17.09789681
VADRES01DEL03,25,4.9,1,2,29,4.544267483
INDORES02DEL01,37,4.9,0,3,27,16.64101493
RANCHIRES09DEL03,34,4.8,0,3,15,4.528289131
MYSRES20DEL01,35,4.1,0,3,37,17.09752493
PUNERES04DEL02,24,4.1,1,3,34,3.064676862
SURRES12DEL01,28,4.6,2,3,12,1.520309053
INDORES07DEL02,29,4.6,1,2,16,12.1002876
BHPRES06DEL02,32,4.7,2,2,30,7.549971845
CHENRES07DEL02,30,5,3,2,27,12.417116
VADRES05DEL03,33,4.1,1,2,42,4.544228017
KNPRES06DEL03,30,4.1,0,3,31,14.15280069
HYDRES13DEL02,28,4.9,2,3,19,3.073618468
LUDHRES08DEL03,29,4.7,0,3,28,4.395281349
INDORES12DEL01,33,4.7,3,2,34,6.050033592
INDORES18DEL03,33,4.6,0,2,25,9.074486316
HYDRES04DEL02,35,4.6,0,3,28,7.684155417
LUDHRES11DEL03,32,4.7,3,3,23,4.395415943
JAPRES13DEL02,22,4.8,2,3,27,19.36770197
VADRES03DEL03,39,5,3,2,17,9.087720328
RANCHIRES03DEL01,23,4.5,1,2,22,17.29786575
BANGRES16DEL01,32,4.6,3,2,28,1.552408237
MUMRES11DEL02,24,4.9,0,2,15,3.060556141
COIMBRES11DEL03,29,4.7,3,2,21,9.34843343
PUNERES20DEL03,25,4.5,1,2,17,9.191516816
CHENRES11DEL03,35,4.7,1,3,25,9.313347515
LUDHRES13DEL01,35,4.6,0,2,43,10.25505407
PUNERES11DEL02,32,3.5,0,2,35,12.25702135
HYDRES04DEL02,23,4.7,1,2,15,7.684155417
COIMBRES01DEL02,38,4.6,0,3,24,20.25325805
PUNERES06DEL03,25,4.5,0,2,22,13.78848075
MUMRES20DEL02,22,4.9,3,2,19,12.23737947
BANGRES03DEL03,29,4.6,0,3,35,4.657590955
RANCHIRES06DEL01,27,4.6,1,2,17,1.509446659
GOARES01DEL03,24,4.7,0,3,22,9.262902941
BANGRES12DEL02,34,5,2,2,14,3.105332273
BHPRES09DEL03,20,4.4,3,1,34,14.15280069
GOARES18DEL02,23,4.7,1,3,12,7.72067049
MUMRES11DEL02,30,4.1,3,3,44,19.89050358
VADRES17DEL03,23,4.8,0,3,14,14.15280069
MUMRES01DEL02,32,5,1,2,33,7.648179253
PUNERES18DEL03,25,4.5,0,2,21,4.595940524
MYSRES17DEL01,29,4.6,0,2,31,6.217824018
SURRES16DEL01,30,4.8,0,2,26,10.64192837
PUNERES07DEL02,26,4.6,0,3,19,12.25657429
CHENRES18DEL01,37,4.4,0,1,33,6.210030477
MYSRES06DEL02,37,4.4,2,2,24,3.108983695
ALHRES16DEL03,26,4.7,2,2,29,4.494279117
PUNERES17DEL02,34,4.8,2,3,16,19.91643253
AGRRES010DEL03,20,4.7,0,2,28,13.39270807
COIMBRES01DEL02,21,4.6,1,2,29,20.25325805
BANGRES06DEL03,36,4.6,2,2,29,9.31490877
KOCRES11DEL01,25,4.7,1,3,11,1.560606176
HYDRES09DEL01,31,4.9,2,2,29,1.536828545
COIMBRES17DEL03,23,4.8,0,3,26,14.02172651
JAPRES06DEL01,32,4.6,2,2,36,16.38446704
CHENRES15DEL02,24,4.7,1,1,13,12.41848033
PUNERES11DEL02,36,5,0,3,15,3.064510471
SURRES05DEL02,37,4.8,3,2,25,12.16145053
DEHRES12DEL01,31,4.8,1,3,27,17.29786575
BANGRES11DEL03,20,4.5,2,2,12,9.315725653
PUNERES12DEL02,22,4.6,2,2,19,19.91703824
SURRES13DEL01,29,4.8,0,1,27,16.72146713
BHPRES12DEL03,30,4.5,3,2,30,4.717601092
RANCHIRES09DEL01,23,4.6,2,2,34,10.56527857
CHENRES15DEL01,32,4.5,0,3,26,1.55241713
MYSRES17DEL02,31,4.7,2,3,15,7.772207464
VADRES03DEL03,23,4.6,2,2,20,4.544085706
JAPRES04DEL03,36,4.1,1,2,35,13.4065062
MYSRES18DEL03,26,4.6,3,2,10,9.326360257
COIMBRES11DEL03,22,4.9,3,3,11,4.674333788
JAPRES08DEL02,22,3.1,0,3,34,11.91675726
GOARES07DEL01,33,4.7,3,2,25,16.98160451
MYSRES02DEL01,21,4.9,2,2,23,6.218076509
BANGRES02DEL02,33,4.6,1,1,33,3.10514554
VADRES19DEL02,22,4.5,0,2,16,12.11688619
COIMBRES13DEL02,32,4.6,3,1,18,3.116238558
RANCHIRES11DEL02,38,4.6,1,2,23,3.018826787
MYSRES20DEL02,35,4.9,3,2,25,12.43491313
KOCRES05DEL03,30,4.1,0,3,47,14.04537305
PUNERES07DEL02,35,4.9,3,3,25,19.91554755
KNPRES09DEL03,37,3.6,0,3,37,5903.068141
RANCHIRES18DEL01,39,4.7,2,2,26,10.56526286
RANCHIRES13DEL03,31,4.8,1,2,18,9.055361318
BANGRES05DEL01,35,4.6,3,3,29,1.552587669
KOLRES17DEL02,34,4.7,2,2,24,3.026931486
SURRES08DEL02,28,4.5,3,2,22,7.601308046
PUNERES12DEL02,33,4.6,3,2,19,7.661250454
SURRES17DEL01,29,4.6,2,2,16,4707.899349
CHENRES02DEL02,30,5,3,3,24,3.104435397
BHPRES17DEL03,22,4.7,2,2,25,9.0602261
VADRES18DEL03,39,4.9,0,3,21,4.717601092
LUDHRES14DEL02,34,3.8,2,1,32,11.71981509
CHENRES15DEL03,28,5,1,2,25,13.9706524
JAPRES08DEL01,38,4.8,1,1,20,5.958847028
PUNERES03DEL03,27,4.5,3,2,22,13.78816948
VADRES04DEL02,38,4.4,1,2,27,7.862668167
SURRES01DEL02,24,4.1,3,3,39,19.76009152
RANCHIRES02DEL02,34,4.8,3,3,16,20.44292976
HYDRES05DEL02,23,5,2,2,15,12.29343379
DEHRES20DEL01,20,4.5,1,3,15,1.572533729
SURRES13DEL02,38,4,1,2,32,12.16164237
INDORES04DEL03,39,4.6,1,2,21,4.537516076
VADRES12DEL02,21,4.7,3,2,29,12.58026782
AURGRES02DEL03,33,4.1,1,2,36,14.15280069
VADRES15DEL01,39,4.8,2,2,51,17.29786575
VADRES12DEL03,34,4.5,3,1,28,4.717601092
RANCHIRES07DEL03,26,4.8,2,2,17,9.055848504
CHENRES01DEL02,32,5,0,3,26,7.762092915
ALHRES12DEL02,33,4.9,2,2,26,11.98391054
RANCHIRES15DEL01,28,4.6,2,2,23,10.56459693
INDORES19DEL01,39,4.2,1,2,44,1.512597611
COIMBRES17DEL01,37,4.7,2,3,19,6.232139487
